property_type,society,sector,price_in_cr,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,pooja room,store room,others,furnishing_type,luxury_score
flat,shree vardhman victoria,sector 70,1.9,9742.99,3,3,3,10.0,new,1773.0,1,0,1,1,1,1,38.0
flat,trisara our homes 3,sector 47,0.4,6561.03,2,2,1,0.0,new,669.0,0,0,0,0,0,0,71.0
flat,avl 36 gurgaon,sector 36,0.75,7500.0,2,2,2,5.0,relatively new,853.0,0,0,0,0,0,1,16.0
flat,emaar gurgaon greens,sector 102,1.6,9695.97,3,3,3,8.0,relatively new,1310.0,0,0,0,0,0,1,39.0
flat,suncity platinum towers,sector 28,7.0,22222.01,4,3,2,10.0,relatively old,2479.0,1,0,0,0,0,1,33.0
flat,mittal cosmos executive apartments,sector 2,0.75,6549.99,2,2,2,15.0,old,1100.0,0,0,0,0,0,0,21.0
flat,dlf regal gardens,sector 90,1.25,5931.0,3,3,3,18.0,relatively new,1564.0,0,0,0,0,1,1,48.0
house,independent,sector 28,11.75,41315.05,4,5,3+,4.0,relatively new,2844.0,1,1,0,1,0,0,41.0
flat,suncity vatsal valley,sector 2,1.38,12211.96,2,2,2,4.0,under construction,1130.0,0,0,0,0,0,0,102.0
house,emaar mgf marbella,sector 66,8.8,41615.04,4,4,3+,3.0,relatively new,2114.62,1,0,1,1,0,1,81.0
house,ansals florence villa,sector 57,3.65,10579.0,6,6,2,3.0,relatively old,3450.0,1,1,1,1,0,2,127.0
flat,mvn athens,sector 47,0.24,7055.92,1,1,1,12.0,relatively new,378.0,0,0,0,0,0,1,48.0
flat,godrej nature plus,sector 47,1.4,15124.02,3,2,3+,20.0,new,113.0,0,0,0,0,0,1,49.0
house,independent,sector 24,1.45,2983.54,3,3,1,2.0,old,540.0,0,0,0,0,0,1,9.0
flat,imperia the esfera,sector 37,1.4,5383.99,4,5,3,9.0,relatively new,2334.0,1,1,1,0,1,1,24.0
flat,signature global park 4,sector 36,1.0,9900.01,3,2,3,2.0,new,1122.0,0,0,0,0,0,1,106.0
flat,ashiana apartment,sector 23,0.16,2050.99,2,2,2,1.0,relatively old,709.0,0,0,0,0,0,1,34.9
flat,dlf the primus,sector 82,1.8,13846.05,3,3,3+,10.0,relatively new,1539.0,1,0,0,0,0,2,151.0
flat,guru gram haryana cghs,sector 56,1.39,7227.01,3,3,3,4.0,relatively old,1745.0,0,1,0,0,0,0,105.0
house,independent,sector 43,27.5,24366.0,6,7,3+,3.0,relatively new,11286.0,1,1,1,0,1,0,28.0
flat,paras dews,sector 106,2.1,8917.01,4,6,3+,6.0,relatively new,2141.0,1,0,0,0,1,1,46.0
flat,pareena coban residences,sector 99,1.6,8000.0,3,3,3,6.0,under construction,1818.0,0,0,0,0,0,1,44.04
flat,dlf the primus,sector 82,2.25,10713.98,3,3,3+,29.0,relatively new,2333.0,1,0,0,0,0,2,50.0
flat,godrej oasis,sector 88,1.5,8108.02,3,3,3+,11.0,new,1682.0,0,0,0,0,0,1,34.0
flat,sidhartha ncr one phase,sector 95,0.55,4867.0,2,2,2,14.0,new,1256.0,0,1,0,0,0,1,57.0
flat,dlf the skycourt,sector 86,1.54,9221.0,3,3,3+,15.0,relatively new,1780.0,1,0,0,0,0,1,151.0
flat,adani m2k oyster grande,sector 102,2.5,7816.99,4,5,3+,5.0,relatively new,2907.0,1,0,0,0,0,1,75.0
flat,m3m skycity,sector 65,1.8,13699.99,2,2,3,13.0,new,1456.0,0,0,0,0,0,1,51.0
flat,alpha corp gurgaonone,sector 84,0.85,6692.02,2,2,3,6.0,relatively new,1153.0,0,0,0,0,0,0,16.0
flat,shree vardhman victoria,sector 70,1.25,9258.98,2,2,3,3.0,relatively new,1227.0,0,1,0,0,0,1,47.0
flat,ats marigold,sector 89,1.5,8570.99,3,3,3,2.0,new,1944.0,0,0,0,0,1,1,24.0
flat,vatika the seven lamps,sector 82,0.88,8850.0,2,2,2,14.0,relatively new,1004.0,0,1,0,0,0,0,110.0
flat,uphaar homes,sector 105,0.45,4735.99,3,2,1,1.0,relatively new,1056.0,0,0,0,0,0,0,24.0
flat,godrej air,sector 85,2.6,12212.02,3,3,3,17.0,under construction,2129.0,1,0,0,0,0,1,58.0
flat,ace palm floors,sector 89,0.97,7862.97,2,2,2,1.0,new,1371.0,0,1,0,0,0,1,15.0
flat,dlf the primus,sector 82,1.59,10337.97,3,3,3+,5.0,relatively new,1662.0,0,0,0,0,1,2,139.0
flat,the lions cghs,sector 56,2.0,8332.99,4,4,3,8.0,relatively new,2243.0,0,0,0,0,1,0,24.0
flat,m3m skycity,sector 65,2.85,15590.04,3,3,3,43.0,under construction,1828.09,0,0,0,0,0,0,84.0
flat,m3m merlin,sector 67,4.5,14267.01,4,4,3+,15.0,relatively new,2867.0,1,0,0,0,0,0,141.0
flat,satya the hermitage,sector 103,1.12,5625.0,3,4,3+,9.0,new,1727.0,1,0,0,0,0,1,24.0
flat,ireo uptown,sector 66,1.85,12567.0,2,3,3,16.0,relatively new,1470.0,1,0,0,0,1,0,62.0
house,independent,sector 7,1.75,11110.97,4,2,2,2.0,old,1575.0,0,0,0,0,1,1,18.0
flat,la vida by tata housing,sector 113,3.35,16750.0,3,4,3+,12.0,new,2200.0,1,1,0,0,0,1,151.0
flat,supertech araville,sector 79,0.72,6061.01,2,2,3+,17.0,new,1275.0,0,0,0,0,1,1,39.0
flat,godrej nature plus,sector 47,1.2,12000.0,2,2,3+,3.0,under construction,1111.0,0,0,0,0,0,1,86.0
house,central park flower valley cerise floors,sector 47,1.35,11157.02,2,2,2,4.0,new,1210.0,0,1,0,0,0,2,80.0
flat,suncity vatsal valley,sector 2,1.28,9552.02,3,3,3,1.0,relatively new,1489.0,0,0,0,0,0,0,34.0
flat,pareena laxmi apartments,sector 99,0.32,5520.95,2,2,1,2.0,new,574.0,0,0,0,0,0,1,39.0
flat,rof ananda,sector 95,0.32,5826.98,2,2,1,9.0,relatively new,610.0,0,0,1,0,0,0,51.0
flat,sagar apartment,sector 56,1.45,7250.0,3,3,3+,7.0,old,1900.0,1,1,1,0,1,1,144.0
flat,pyramid pride,sector 76,0.5,6578.0,2,2,1,8.0,under construction,844.0,0,0,0,0,0,1,58.0
house,international city by sobha phase 1,sector 109,6.1,25102.98,5,6,3+,2.0,relatively old,2430.0,1,0,0,0,0,1,28.0
flat,dlf regal gardens,sector 90,1.78,8036.01,4,4,3+,8.0,relatively new,2000.0,0,0,0,0,0,1,100.0
flat,bestech park view city,sector 48,1.8,10249.99,3,4,3,3.0,relatively old,1951.0,0,1,0,0,0,0,48.0
flat,ireo uptown,sector 66,1.32,11442.04,2,2,2,6.0,relatively new,1053.0,0,0,0,0,0,1,51.0
flat,m3m skywalk,sector 74,1.54,10814.0,2,2,3+,15.0,relatively new,1200.0,0,0,0,0,1,1,118.0
flat,mariners home,sector 56,2.11,8612.0,3,2,3,4.0,relatively new,2250.0,0,0,0,0,1,0,110.0
flat,godrej oasis,sector 88,1.45,8366.99,2,2,3+,9.0,relatively new,133.0,0,1,0,0,0,2,82.0
flat,bhagwati sadan,sector 12,1.15,5500.0,3,4,2,2.0,old,2000.0,1,0,0,0,1,1,48.04
house,independent,sector 26,19.0,42222.03,6,8,3+,3.0,relatively old,4500.0,1,1,1,1,0,0,77.0
flat,ashiana anmol,sector 47,0.9,7058.99,2,2,2,8.0,new,1275.0,0,0,0,0,0,1,58.33
flat,shree vardhman victoria,sector 70,1.64,8410.0,3,5,3,8.0,relatively new,1522.0,1,0,0,0,0,1,93.0
flat,oriental valley chs,sector 9,1.5,9089.97,4,3,3+,8.0,relatively new,1833.0,0,0,0,0,0,0,4.0
flat,central park flower valley,sector 47,1.35,10383.98,3,2,2,3.0,new,1444.0,0,0,0,0,0,1,74.0
flat,m3m antalya hills,sector 79,1.15,7496.01,3,3,3+,1.0,under construction,1200.0,0,1,0,0,0,1,69.0
flat,vatika emilia floors,sector 83,0.65,6190.0,2,2,2,1.0,relatively new,950.0,0,0,0,0,0,0,154.0
flat,ss the coralwood,sector 84,1.1,4857.01,3,3,2,9.0,relatively new,1591.0,0,0,0,0,0,1,57.0
flat,ss the leaf,sector 85,1.04,8320.0,2,2,3,17.0,new,1550.0,0,0,0,0,1,1,118.0
flat,breez global hill view,sector 47,0.35,6314.95,2,2,2,14.0,new,616.0,0,0,0,0,0,1,37.0
flat,dlf the arbour,sector 63,7.52,19000.02,4,4,3,15.0,under construction,3956.0,0,0,0,0,0,1,49.0
flat,bptp astaire gardens,sector 70,1.8,9350.02,3,3,3,3.0,relatively new,1925.0,0,1,0,0,0,1,121.0
flat,imperia the esfera,sector 37,0.7,4879.0,2,3,3+,12.0,under construction,1305.0,0,1,0,0,1,1,48.0
flat,greenopolis,sector 89,0.8,6167.99,2,2,2,6.0,under construction,1441.0,0,0,0,0,0,1,21.0
flat,m3m golfestate,sector 65,6.15,18331.01,3,4,2,20.0,relatively new,3355.0,0,0,0,0,0,1,63.0
flat,pareena coban residences,sector 99,1.32,6608.99,3,5,3,11.0,new,1730.0,1,0,0,0,0,1,60.0
flat,sare crescent parc,sector 92,0.5,5000.0,2,2,2,2.0,relatively new,909.0,0,0,0,0,1,1,56.0
flat,zara aavaas,sector 104,0.2,6644.96,1,1,1,3.0,relatively new,301.0,0,0,0,0,0,1,61.0
flat,bestech park view city,sector 49,3.0,12589.01,4,4,3,5.0,relatively old,2200.0,1,0,1,0,0,0,112.0
flat,ats kocoon,sector 109,1.7,9742.01,3,3,3,21.0,relatively old,1550.0,0,0,0,0,0,1,24.0
house,independent,sector 39,7.0,10000.0,10,11,3+,4.0,relatively new,7000.0,0,0,1,0,0,2,24.0
house,independent,sector 50,6.5,21667.03,5,6,0,1.0,relatively old,3000.0,0,0,0,0,0,1,42.48
flat,adani m2k oyster grande,sector 102,1.9,14073.97,3,4,3,21.0,relatively new,1599.0,1,0,0,0,0,1,46.0
flat,mapsko mount ville,sector 79,1.2,13837.0,3,3,3,18.0,relatively new,1161.0,0,1,1,0,0,0,130.0
flat,m3m woodshire,sector 107,1.2,6175.98,3,3,3,7.0,relatively new,1750.0,0,0,0,0,0,0,24.0
flat,vipul lavanya,sector 81,1.0,8000.0,2,2,2,7.0,relatively new,1136.0,0,0,0,0,0,1,30.0
flat,ss the leaf,sector 85,1.75,7266.99,3,4,3,8.0,relatively new,2189.0,1,0,0,0,0,1,24.0
flat,ireo the corridors,sector 67,2.0,11427.98,3,3,3,12.0,new,1591.0,0,1,0,0,0,1,39.0
house,independent,sector 3,0.55,4074.01,3,3,2,2.0,relatively new,1350.0,0,0,0,0,1,1,5.0
flat,dlf regal gardens,sector 90,1.29,7103.02,3,3,3+,12.0,relatively new,1817.0,1,0,0,0,0,1,129.0
flat,ramprastha city,sector 104,1.3,9027.03,3,3,2,3.0,under construction,1309.0,0,0,0,0,0,1,32.11
flat,vatika independent floors,sector 82,0.67,5825.99,2,2,3,2.0,relatively old,1150.0,0,0,0,0,0,1,44.0
flat,m3m woodshire,sector 107,1.7,6141.0,4,5,3+,9.0,relatively new,2516.0,1,0,0,0,0,1,55.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10377.98,2,2,2,11.0,new,1161.0,0,0,0,0,0,0,24.0
house,dlf city plots phase 2,sector 25,10.5,29021.56,4,4,2,2.0,old,3618.0,1,0,1,0,0,0,74.0
flat,global hill view,sector 11,0.32,4270.99,2,2,0,11.0,relatively new,761.0,0,0,0,0,0,1,41.69
flat,bestech park view grand spa,sector 81,4.5,10714.01,4,6,3+,17.0,relatively new,3818.0,1,0,0,0,0,0,21.0
flat,ramprastha city,sector 104,1.3,9284.98,3,3,2,3.0,under construction,1273.0,0,0,0,0,0,1,33.26
flat,experion windchants,sector 112,5.31,11204.0,4,6,3+,15.0,relatively new,3399.99,1,0,1,0,0,1,60.0
house,eros rosewood villas,sector 49,2.8,15555.04,3,3,3,2.0,relatively old,1800.06,0,0,1,0,0,1,49.0
house,independent,sector 36,0.66,7167.99,2,2,3,4.0,new,823.0,0,0,0,0,0,1,9.03
house,international city by sobha phase 2,sector 109,6.25,10035.0,5,7,3+,3.0,relatively new,6228.0,1,1,1,1,0,1,114.0
flat,sidhartha ncr one,sector 95,0.56,4105.99,2,2,2,10.0,new,1364.0,0,0,0,0,0,1,57.59
house,independent,sector 12,2.9,10739.98,7,7,3,2.0,old,2700.0,0,0,0,0,0,1,2.0
flat,hero homes,sector 104,1.9,11248.99,3,3,3,16.0,under construction,1360.0,0,0,1,0,0,0,71.0
flat,krisumi waterfall residences,sector 36,4.1,15500.01,3,4,3,30.0,new,2820.0,0,1,0,0,0,2,24.0
house,independent,sector 2,4.95,20370.04,6,5,3+,3.0,relatively new,2430.0,1,0,0,0,0,1,72.0
flat,satya the hermitage,sector 103,0.8,5517.01,2,2,0,10.0,relatively new,1450.0,0,0,0,0,0,1,59.0
flat,shree vardhman flora,sector 90,1.27,4951.0,4,5,2,9.0,new,2240.0,1,1,0,0,0,1,66.0
flat,the close north,sector 50,2.7,10364.01,3,3,3+,6.0,relatively old,2400.0,1,0,0,0,0,1,154.0
flat,conscient heritage max,sector 102,1.9,9783.02,3,4,3+,20.0,relatively new,1765.0,1,0,0,0,0,1,142.0
flat,vatika gurgaon,sector 83,1.12,6455.0,3,3,2,17.0,relatively old,1500.0,0,0,0,0,0,0,90.0
flat,hector trimurti heights,sector 39,1.5,6382.0,4,3,3,10.0,old,2611.0,1,0,0,0,0,2,24.0
flat,godrej,sector 79,1.29,8206.0,2,2,3,4.0,new,1429.0,0,0,0,0,0,1,31.4
house,suncity township,sector 54,25.0,31111.01,4,4,3+,2.0,relatively old,8035.74,1,1,1,1,0,1,67.84
flat,vatika gurgaon,sector 83,0.98,8165.99,2,2,3,5.0,relatively new,1300.0,0,0,0,0,0,0,79.0
house,ansal sushant lok plots,sector 43,5.8,29974.01,6,6,3,2.0,relatively new,1935.01,1,0,0,0,1,0,30.0
house,ansals palam vihar,sector 2,5.7,14728.99,5,5,2,2.0,old,4550.0,0,0,1,0,0,2,70.0
flat,ss the leaf,sector 85,1.05,6402.01,2,2,3,11.0,relatively new,1491.0,0,0,0,0,0,1,21.0
house,independent,sector 5,1.0,11110.99,3,4,2,2.0,relatively new,900.0,0,0,0,0,0,1,46.36
flat,vatika inxt floors,sector 82,1.25,8333.0,3,2,3,2.0,relatively new,1667.0,0,1,1,0,0,0,67.0
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,9.0,relatively new,1591.0,0,0,0,0,0,1,78.0
flat,chintels paradiso,sector 109,1.97,7490.01,4,4,2,11.0,relatively new,2391.0,1,0,1,0,0,1,24.0
flat,ardee city,sector 52,1.5,9146.01,4,4,3,3.0,old,1491.0,0,0,0,0,0,1,49.0
flat,landmark the residency,sector 103,0.9,6665.98,2,2,2,1.0,relatively new,1227.0,0,0,0,0,0,1,21.0
flat,new sathi apartments,sector 54,1.59,7066.01,3,3,3+,3.0,relatively old,2250.0,0,1,0,0,0,0,97.0
flat,sbr minda sec-1 imt manesar,sector 1,0.64,4193.01,3,2,3+,6.0,old,1696.0,0,0,0,0,0,1,36.0
flat,godrej nature plus,sector 47,1.4,9333.02,2,2,3,14.0,under construction,1442.0,0,0,0,0,0,1,47.0
flat,emaar gurgaon greens,sector 102,1.54,9332.99,3,3,3,12.0,relatively new,1310.0,1,0,0,0,0,1,48.0
flat,central park flower valley,sector 47,1.2,6741.99,3,3,0,11.0,new,1780.0,0,0,0,0,0,1,69.0
house,independent,sector 11,2.5,17857.02,5,4,3,1.0,old,1850.0,0,0,0,1,0,1,20.33
flat,emaar gurgaon greens,sector 102,1.45,14178.99,3,3,3,10.0,relatively new,1310.0,1,0,0,0,0,1,142.0
flat,paras dews,sector 106,1.2,11604.97,3,3,3,12.0,relatively new,1145.0,0,1,0,0,0,1,132.0
flat,pareena mi casa,sector 68,1.1,8834.99,2,2,3,11.0,new,1132.0,0,0,0,0,0,1,72.0
house,signature global city 81,sector 81,0.75,6849.0,3,2,3,4.0,under construction,1095.0,0,1,0,0,0,1,75.0
flat,signature global city 37d ph 2,sector 37,1.1,8148.03,3,3,1,2.0,under construction,1500.0,0,0,1,0,0,1,36.0
flat,m3m woodshire,sector 107,0.9,5867.01,2,2,3,8.0,relatively new,1276.0,0,1,0,0,0,0,52.0
house,independent,sector 2,5.6,17284.0,8,6,3+,2.0,relatively old,3240.0,1,1,1,1,0,1,30.49
flat,godrej summit,sector 104,1.75,7529.99,4,5,3+,1.0,new,2582.0,1,0,0,0,0,1,53.0
house,independent,sector 1,1.85,16003.04,4,3,2,3.0,relatively old,1284.0,0,0,0,0,0,1,22.41
flat,the close north,sector 50,2.35,11357.98,3,3,3,8.0,relatively old,1900.0,0,0,0,0,0,0,24.0
flat,zara aavaas,sector 104,0.2,6644.08,1,2,2,3.0,new,334.0,0,0,0,0,0,1,61.0
flat,imperia the esfera,sector 37,0.99,5500.0,3,3,1,10.0,new,1650.0,1,0,0,0,0,1,24.0
house,nirvana cedar crest,sector 50,3.99,8866.0,4,5,3+,4.0,new,4500.0,1,0,1,0,0,0,93.0
flat,deepak minda,sector 1,1.2,4527.99,3,3,3+,6.0,relatively old,2944.0,1,0,0,0,0,1,8.0
flat,ansal api celebrity suites,sector 2,0.6,8163.04,1,1,1,5.0,relatively old,668.0,0,0,0,0,0,0,63.0
flat,bptp terra,sector 37,1.75,7987.0,4,4,3,7.0,relatively new,2100.0,0,0,0,0,1,0,96.0
flat,godrej air,sector 85,1.83,10004.98,3,3,3+,18.0,under construction,2032.0,0,0,0,0,0,1,89.0
flat,shree vardhman victoria,sector 70,1.75,8973.99,3,4,2,16.0,relatively new,1950.0,1,0,1,0,0,1,24.0
flat,shree vardhman flora,sector 90,0.7,4615.01,2,2,3,9.0,new,1229.0,0,1,0,0,1,1,32.0
flat,umang monsoon breeze,sector 78,0.62,5004.0,2,2,1,7.0,relatively old,1115.0,0,0,0,1,0,1,91.0
flat,dlf wellington estate,sector 43,2.09,14614.98,3,3,2,11.0,old,1300.0,0,0,0,0,0,0,60.0
flat,krisumi waterfall residences,sector 36,2.2,14874.01,2,2,2,23.0,new,1345.0,0,0,0,0,0,1,10.0
flat,residency grand,sector 52,5.0,7692.0,5,7,3+,1.0,relatively old,5778.0,1,0,1,0,0,1,59.0
flat,birla navya,sector 63,3.7,15416.02,3,3,3+,1.0,under construction,2667.0,0,0,0,0,0,1,51.0
flat,signature global park,sector 47,0.55,7355.01,2,2,3,4.0,new,828.0,0,0,0,0,0,1,57.0
flat,bestech park view residency,sector 2,0.98,6260.98,2,2,3,14.0,relatively old,1423.0,0,1,0,0,0,1,75.0
house,eldeco mansionz,sector 48,4.75,20298.97,7,7,3,2.0,relatively old,2340.0,0,1,0,0,0,0,17.0
flat,unitech vistas,sector 70,0.99,6324.99,3,4,2,11.0,under construction,1423.0,0,0,0,0,0,1,35.86
house,independent,sector 31,3.25,22428.95,4,4,3+,3.0,relatively old,1449.02,1,1,1,1,0,0,15.0
flat,signature global park,sector 47,0.9,8036.0,3,2,0,2.0,under construction,1120.0,0,0,0,0,0,1,55.0
flat,ild grand,sector 37,1.2,6593.01,3,3,3,7.0,under construction,1655.0,0,0,0,0,0,1,27.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,2,2,2,10.0,relatively new,832.0,0,0,0,0,0,1,104.0
house,independent,sector 26,4.45,35185.1,4,4,3,3.0,old,1264.74,0,0,0,0,0,1,22.0
flat,sidhartha ncr one phase,sector 95,0.46,4646.0,2,2,0,6.0,new,990.0,0,0,0,0,0,1,53.72
flat,ramprastha primera,sector 37,1.1,6111.01,3,3,3,6.0,relatively new,1700.0,0,0,0,0,0,1,127.0
flat,emaar mgf palm hills,sector 77,1.25,8619.98,3,4,3,3.0,relatively new,1305.0,1,1,0,0,0,1,24.0
flat,bestech park view residency,sector 2,0.98,6932.02,2,2,3,11.0,relatively old,1286.0,0,0,0,0,0,1,72.0
house,ss aaron ville,sector 49,6.75,19737.02,5,4,2,2.0,old,3420.0,1,1,0,1,0,1,61.0
flat,alpha corp gurgaonone,sector 84,2.28,8768.99,4,4,3+,8.0,relatively new,2987.0,1,0,0,0,0,1,57.0
flat,emaar palm gardens,sector 83,1.3,11868.03,3,3,3,16.0,relatively new,1382.0,1,0,0,0,0,0,151.0
flat,mapsko mount ville,sector 79,1.55,8539.0,3,4,3,11.0,relatively new,1412.0,1,0,0,0,0,0,131.0
flat,dlf the ultima,sector 81,2.5,11726.02,3,3,2,4.0,relatively new,2130.0,1,0,0,0,0,2,79.0
flat,dlf new town heights,sector 90,1.25,8638.03,3,4,3+,0.0,old,1608.0,1,0,0,0,0,2,33.0
flat,godrej,sector 79,1.93,8532.01,3,4,3+,5.0,relatively new,2056.0,1,0,0,0,0,1,143.0
house,independent,sector 43,6.5,35399.97,5,4,3+,3.0,relatively old,1836.16,1,0,1,0,0,0,48.0
flat,tata gurgaon gateway,sector 113,3.21,11824.99,3,3,3,9.0,new,2291.0,0,0,0,0,0,1,24.0
flat,emaar emerald hills,sector 65,1.95,13927.97,3,3,3+,1.0,new,1556.0,0,0,0,1,0,2,96.0
flat,mapsko royale ville,sector 82,1.22,7176.01,3,5,3+,10.0,relatively new,2000.0,1,0,1,0,0,0,67.0
flat,experion windchants,sector 112,4.75,12622.0,3,5,3+,4.0,relatively new,3421.0,1,0,0,0,0,0,22.0
flat,vatika gurgaon,sector 83,1.4,7179.01,4,4,3,10.0,relatively new,2167.0,1,0,0,0,0,1,19.0
flat,tulip violet,sector 69,1.65,8872.02,3,3,2,1.0,relatively new,1578.0,0,0,0,0,0,0,56.0
flat,friends apartment,sector 52,2.0,8509.99,4,3,3,5.0,relatively old,2083.0,1,0,0,0,0,2,76.0
flat,shree vardhman victoria,sector 70,1.64,8383.99,3,5,3,3.0,relatively new,1522.0,1,0,0,0,0,1,55.0
house,emaar mgf marbella,sector 66,9.01,16065.99,4,4,3+,3.0,relatively new,5574.7,1,0,0,1,0,1,104.0
flat,dlf new town heights,sector 86,1.25,6476.01,3,4,3+,2.0,relatively new,1755.0,1,0,1,0,0,1,44.0
flat,ambience creacions,sector 22,1.65,11956.0,2,2,2,9.0,relatively new,1200.0,0,0,1,0,1,2,114.0
flat,vatika gurgaon,sector 83,1.42,8875.0,4,4,3,7.0,relatively new,2000.0,1,1,0,0,0,1,86.0
flat,the close north,sector 50,3.0,11516.01,3,3,3+,14.0,old,2368.0,1,0,0,0,0,0,87.0
flat,vatika the seven lamps,sector 82,1.6,6597.01,4,5,3+,8.0,relatively new,2205.0,1,0,0,0,0,1,115.0
flat,tata primanti,sector 72,6.75,19285.0,4,4,3+,0.0,new,4000.0,1,0,0,0,0,0,151.0
flat,emaar mgf emerald floors premier,sector 65,2.55,15453.98,3,3,3,3.0,relatively new,1650.06,1,1,0,0,0,1,13.0
flat,m3m skywalk,sector 74,2.25,12500.0,3,3,3,5.0,relatively new,1900.0,0,1,0,0,0,1,151.0
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,8.0,relatively new,1466.0,0,0,0,1,0,1,91.0
flat,the castle society,sector 56,2.0,8695.01,4,4,2,4.0,under construction,2091.0,0,0,0,0,0,1,50.56
flat,godrej nature plus,sector 47,1.2,13368.98,2,2,0,11.0,under construction,85.0,0,0,0,0,0,1,59.0
flat,m3m golfestate,sector 65,5.5,16958.98,3,4,3,3.0,relatively new,2803.0,1,0,0,0,0,1,24.0
flat,dlf the ultima,sector 81,2.25,10755.0,3,4,3+,11.0,relatively new,2090.0,1,0,0,0,0,2,154.0
flat,indiabulls centrum park,sector 103,1.9,5681.0,3,4,3+,10.0,relatively new,3716.0,1,1,1,0,1,0,24.0
flat,tata primanti,sector 72,5.0,11362.99,4,4,3+,2.0,new,4000.0,1,1,0,1,0,0,154.0
flat,ss the leaf,sector 85,1.17,7001.0,2,2,3,11.0,relatively new,1660.0,0,0,0,0,0,1,24.0
flat,bptp terra,sector 37,1.5,8255.0,3,3,3,12.0,relatively new,1679.0,0,0,0,0,1,1,24.0
flat,aipl the peaceful homes,sector 70,2.5,10637.98,3,4,3,8.0,relatively new,2136.0,1,0,0,1,0,0,151.0
flat,puri emerald bay,sector 104,2.25,10465.02,3,4,3+,4.0,relatively new,2293.0,1,0,0,0,0,0,136.0
house,independent,sector 24,2.6,24074.07,4,4,3+,4.0,relatively new,1080.0,0,1,1,1,0,2,60.61
house,bptp visionnaire,sector 70,4.6,17623.98,4,4,3+,3.0,relatively old,2610.0,1,1,1,1,0,1,85.0
flat,tata primanti,sector 72,5.25,15648.01,4,4,3+,30.0,new,3000.0,1,0,0,0,0,0,154.0
flat,sobha city,sector 108,3.95,16858.01,3,4,2,15.0,relatively new,2343.1,1,0,0,0,0,1,24.0
flat,vipul belmonte,sector 53,6.5,21921.98,3,4,3+,0.0,old,2695.0,0,1,0,0,1,1,57.0
house,international city by sobha phase 2,sector 109,8.75,24306.03,5,5,3+,3.0,new,3600.0,1,1,1,1,0,0,113.0
flat,m3m capital,sector 113,3.25,14141.99,4,4,3+,34.0,under construction,2553.0,1,1,1,0,0,1,82.0
flat,orchid petals,sector 49,2.55,12318.01,3,4,3,8.0,relatively new,2060.0,0,1,0,0,0,0,24.0
flat,ats tourmaline,sector 109,2.95,9364.99,4,5,3+,10.0,relatively new,2864.0,1,0,0,0,0,1,84.0
flat,pyramid urban homes 2,sector 86,0.44,7321.01,2,2,2,6.0,relatively new,668.0,0,0,0,0,0,0,36.0
house,independent,sector 1,4.75,10556.0,6,7,0,4.0,relatively old,4500.0,0,0,0,0,0,1,22.42
flat,ats kocoon,sector 109,2.2,10023.01,3,4,3,8.0,relatively new,1860.0,1,0,0,0,0,1,133.0
flat,dlf the skycourt,sector 86,1.5,7776.01,3,3,1,15.0,relatively new,1550.0,0,0,0,0,0,1,136.0
flat,indiabulls centrum park,sector 103,1.32,7787.01,3,3,3+,6.0,relatively new,1300.0,0,1,0,0,0,1,24.0
flat,sare homes,sector 92,0.5,4237.0,3,3,2,1.0,relatively new,1073.0,0,0,0,0,0,1,12.0
flat,vipul lavanya,sector 81,0.64,5260.99,2,2,3,12.0,relatively new,1361.0,0,0,0,0,0,0,84.0
flat,raheja vedaanta,sector 108,0.7,4651.01,2,2,2,12.0,relatively new,1505.0,0,0,0,0,0,1,60.461999999999996
flat,tata primanti,sector 72,3.21,16050.0,3,4,3+,15.0,relatively new,2140.0,1,0,0,0,0,0,151.0
flat,signature andour heights,sector 71,0.55,8607.06,2,2,1,7.0,relatively new,600.0,0,0,0,0,0,0,12.0
flat,dlf the grove,sector 54,5.7,41244.87,3,3,3,1.0,relatively old,1381.99,0,0,0,0,0,1,41.0
flat,silverglades the melia,sector 47,0.75,5554.98,2,2,2,4.0,relatively old,1350.0,0,0,0,0,0,1,64.0
flat,meditech apartment,sector 56,2.45,8166.01,4,4,3+,1.0,relatively new,2900.0,0,0,0,0,1,0,99.0
flat,supertech araville,sector 79,1.0,6535.01,2,2,3,4.0,relatively new,1700.0,0,1,0,0,0,1,13.0
flat,corona optus,sector 37,1.25,7089.99,3,3,3,4.0,relatively new,1350.0,0,0,0,0,1,1,24.0
house,independent,sector 9,0.6,10753.07,2,2,1,1.0,relatively old,558.0,0,0,0,0,0,1,4.0
house,dlf city plots phase 3,sector 24,1.44,2963.02,4,2,2,1.0,old,540.0,0,0,0,0,0,1,4.0
flat,signature global synera,sector 81,0.48,8449.96,2,2,1,7.0,relatively new,610.0,0,0,0,0,0,0,53.0
flat,aipl zen residences,sector 70,1.75,10257.01,3,4,3+,20.0,relatively new,1706.0,0,0,0,0,1,2,24.0
house,independent,sector 50,10.56,32592.99,5,5,3,3.0,relatively old,3240.0,1,0,0,0,0,1,8.0
